Word	Frequency
bomb...i	1
bomb:	2
bomb;	1
bomb^^	1
bomba	1
bombaaaaa	1
bombbb	1
bombbbb	1
bombcancelled	1
bombe	1
bombed	207
bombed)	1
bomberino	2
bombeu	1
bombi2	1
bombing	127
bombing)	1
bombs	267
bombs)	3
bombs/positionals	1
bomby	1
bomby:	1
bonb	1
bone	1
bone's	1
boned	2
bones	1
bongcloud	1
bonja	39
bonja's	3
bonjas	1
bonus	13
boo	7
book	1
books	1
boom	44
boomer	1
boomerang	1
booo	5
booom	2
boooo	4
boooomb	1
booooo	1
boooooo	3
booooooo	2
boooooooo	1
booooooooo	3
booooooooooo	1
booooooooooooo	1
booooooooooooooooooooooooooooooooooo	1
booooooooring	1
booyah	1
bor	2
borderline	2
boring	2
boss	2
bot	2
bot's	1
botched	4
both	369
both)	1
bother	8
bothered	1
bottom	41
bottom-deck	1
bottomdecked	2
bottomed	2
bound	1
bout	2
boy	24
boys	1
bp	110
bp1	5
bp2	13
bp3	11
bp4	16
bp5	2
bpa	2
bpg	5
bpk	2
bpm	3
bpown	1
bpr	2
bpr4	1
bprgwy	1
bpt	2
bpt4	1
bpw	2
bpw1	1
bpy	4
bpy3	1
br	91
br1	2
br2	14
br2e	2
br3	17
br4	12
br4/	2
br5	4
br[cm]	1
brain	14
brain's	1
brainfart	1
brainless	1
brainnzzzz	1
brains	1
brainzzz	1
brave	26
bravo	1
braydon	3
break	11
breaking	2
breaks	1
breathe	1
brewing	1
brg	4
brg2	2
brg5	1
bri	1
bright	2
brightest	1
briliant	1
brilliant	2
bring	3
brk	1
bro	4
broke	14
broken	9
brother	2
brought	1
brown	282
brown1/	1
brown3	4
brown5	1
browns	29
brp	3
brt	3
bruh	17
bruhhhhh	1
bruhhhhhhhhhhhhh	1
brutal	3
brute	2
brw	1
bry	5
bry2	1
bry3	2
bry4	1
bryp5	3
bs	43
bs/2	1
bs/5	1
bs1	3
bs15	11
bs5	3
bsf	1
bt	13
bt1	1
bt2	2
btccme	2
btcme	4
btcmetp	1
btf	11
btk	1
btp	1
btw	24
btw)	1
bu	1
bubble	2
bubblebluff	1
bubblegum	99
bubblegum'd	2
bubblegum)	1
bubblegumed	3
bubbleguming	1
bubblegummed	1
bubblegummy	1
bubblegums	1
bublegum	1
bucket	1
bud	4
buddy	3
buffer	1
bug	1
buh	5
buhbye	1
building	2
bullet	1
bullpoopy	1
bullshit	8
bum	1
bummed	1
bummer	11
bunch	8
bungled	1
burden	1
burn	120
burn)	1
burn...)	1
burn....i	1
burned	2
burning	8
burnnt	1
burns	3
burnt	4
burt	1
bushes	1
business	1
busy	15
but	3181
but...)	1
but....i	1
but....ok	1
but...delayed?	1
but...way	1
butt	1
button	1
buttons	1
buttouching	1
buuut	1
buuuut	1
buy	7
buying	1
buys	1
bw	36
bw1	1
bw2	1
bw3	2
bw4	5
bw5	1
bw5>	1
bwg	2
bwhy	1
bwi	2
bwr4	1
bx	2
by	915
by-non-2	1
by1	2
by2	9
by3	9
by4	12
by4(gy3);	1
by4b3	1
by5	2
by5----	1
by5i4	1
bya	1
byd	1
bye	57
byebye	11
byg	5
byg3	1
bygo	1
bygo2	1
bygr	1
byik	1
bym	1
byo	1
byp	6
byp(k)	1
byr	5
bys	1
byw	3
c	162
c!1	1
c'est	1
c'on	1
c)	2
c/i1?	1
c/i3	1
c1	85
c1+2?	1
c1---	1
c1/b2	1
c1/b4	2
c1/i1	1
c1/i2	1
c1/m1	1
c1/o1	1
c1/o1/b1	1
c1/o4	1
c1/r1	1
c1/r3	1
c12	1
c12345	1
c14	2
c16	1
c17	1
c1m4	1
c2	182
c2's	1
c2->	1
c2/b2	1
c2/g4	1
c2/g5	1
c2/i1	1
c2/o5	1
c2/r1	1
c2/r12	1
c2/y1	1
c2/y5	1
c23	12
c23)	1
c234	14
c234/bm23	1
c2345	11
c234y23	1
c235	1
c24	3
c245	2
c25	1
c2>	1
c2c4m2	1
c2e>	2
c3	166
c3)	1
c3->	1
c3/g3	1
c3/i2	2
c3/o1/d1	1
c3/t3	1
c34	12
c345	6
c34?)	1
c34o3	1
c35	5
c3>	1
c3]	2
c3c4o4	1
c3e	1
c3i23	1
c3i4	2
c4	166
c4->	1
c4/drop	1
c4/o23	1
c4/o5	1
c4/r2	1
c45	7
c4>	1
c4?>	1
c4]	2
c4e	1
c5	63
c5...o4	1
c5/o5	1
c5?>	1
c5]	1
c5e	8
c6	3
c7	1
c:	2
c]	2
ca	1
caaaaaaaaaaaat	1
cackling	2
cait	2
caitlin	12
caitlin's	3
cake	1
calc	2
calculate	1
calculating	2
calculation	1
call	42
callback	1
called	33
calling	17
calls	8
calm	3
came	12
can	1918
can't	516
cana	5
canary	1
cancel	26
canceled	34
canceled-ambig	1
cancell	1
cancelled	115
cancer	1
canclled	2
cannot	381
canot	1
cant	85
cant'	1
canwe	1
cap's	1
captain	1
card	938
card'	1
card's	2
card)	2
card*	1
card->	1
card3	2
card3>	4
card4	1
card4?>	1
card:	1
card;	1
cardb3->	1
cardinal	1
cards	339
cards(?)	1
cards:	3
care	35
cared	1
careful	9
carefully	1
cares	11
caroline	1
carry	1
carte	1
carunthy	1
carunty	22
carunty's	2
case	138
case)	1
case)?	1
case:	1
case?)	1
cases	5
castles	2
casual	1
casually	2
cat	20
cat's	2
catch	2
cathy	3
catula	3
caught	2
cause	116
caused	22
causes	8
causing	3
cautioned	1
cautious	4
cc	2
cc[cm]	14
cc[cm]...	1
cccm	2
cd	1
cdby	1
ce	31
ce'd	1
ce'ed	1
ce'ing	2
cells	1
centric	1
century	1
cert	12
certain	219
certain)?	1
certaine	1
certainly	151
certainty	2
certani	1
certified	1
cette	2
cf	2
chacne	1
chain	1
challenge	1
challenged	1
chalupa	1
champ	1
champion	4
chance	191
chance's	1
chance)	3
chance>?	1
chance?]	1
chances	14
change	8
changeable	1
changed	5
changed;	1
changes	4
channel	18
chaos	4
chaotic	2
character	6
characters	1
charm	129
charm's	1
charm)	2
charm:	1
charmed	5
charming	1
charms	9
chasm	1
chat	3
chaud	1
cheap	1
cheat	3
cheating	1
check	40
checked	2
checking	1
cheeky	8
cheepo	1
chicken	4
chickening	1
chief	1
child	1
chill	2
chingatown	1
chocolatey	1
choice	360
choice)	5
choice....wonder	1
choice:	1
choices	1
chomp	1
choose	36
choosing	6
chop	2528
chop's	5
chop)	2
chop-1	2
chop-2	2
chop-3	2
chop-4	1
chop-focused	1
chop/finesse	1
chop;	1
chop>	1
chopm	1
chopmove	8
chops	6
chose	30
chosen	13
chosse	1
chouce	1
chris	79
chris'	3
chris's	3
chris's?	1
christ	35
christ's	1
christ]	1
christmas	2
christophe	15
christophe's	3
chuck	2
chucked	1
chumbus	1
ci	2
ci1	1
ci2	2
ci23m34	1
ciao	17
cim1	1
cio	1
ciqo	1
circumstance	1
circumstance;	1
circumstances	1
city	2
cl	1
cladestine	1
claim	1
clandastine	1
clandest	1
clandestine	25
clandestined	1
clap	1
clarification	3
clarified	7
clarifies	3
clarify	13
clarifying	1
clarity	15
class	1
classic	31
classic:	1
classicisa	1
claud	1
clean	10
cleaner	10
cleaner)	3
cleaner:	1
cleaner?)	1
cleanly	6
cleans	1
clear	123
cleared	3
clearer	65
clearest	4
clearing	1
clearly	135
clears	3
cles	1
clever	12
cliaer	1
click	5
clicked	1
client	1
cloo	6
cloos	1
close	27
closed	8
closer	6
closest	5
closing	1
clr	1
clt	1
clu	1
cluable	17
cluable)	4
clud	1
clue	5737
clue!)	1
clue'	3
clue'd	1
clue's	2
clue)	13
clue-->	1
clue-steal	1
clue..why	1
clue/	1
clue/discard	1
clue/fix	1
clue/save>	2
clue2	1
clue:	11
clue:/	1
clue;	15
clue;k34	1
clue>>>	1
clue?)	2
clue?:	1
clue?;	1
clue?>	1
clue@t1	1
clue]	1
clueable	59
clueable/g4	1
clueable/y1	1
clueable>	3
clued	826
clued;	2
clueing	21
clueless	4
clueme	9
clues	379
clues)	4
clues/	1
cluest	1
cluethis	1
clue}	1
cluing	312
cluo	1
clutch	1
clutter	1
cluuuueeeeee	1
cm	41102
cm'??	1
cm'd	441
cm'd!	2
cm'd)	3
cm'd.	2
cm'd...	28
cm'd?	119
cm'd??	8
cm'd???	11
cm'd????	3
cm'ding	1
cm'ed	8
cm'ed!	1
cm'ed)	1
cm'ed?	5
cm'ed???	1
cm'ing	42
cm'ing...	1
cm'ing?	2
cm'ing???	1
cm's	14
cm's...	1
cm(?)	1
cm)	3
cm--->	1
cm-->	1
cm->	1
cm-ed	14
cm-ed.	2
cm-ed?	2
cm-ing	2
cm...or	1
cm...rough	1
cm..like	1
cm/	2
cm//	1
cm/?????	1
cm/[f]	1
cm/f	1
cm/generation	1
cm/stop-clue	1
cm3i1	1
cm45	1
cm:	13
cm;	2
cm;;;;;;;;;;;;;;;;;;;;;;	1
cm;d	1
cm>	2
cm>?	2
cm?))	1
cm?...cm	3
cm?>	1
cm??]	1
cm?]	1
cm?cm	1
cm@t16	1
cm[2]	1
cm\\	1
cm]	17
cm][cm]	1
cmable	1
cmcm	1
cmd	52
cme	1
cmed	84
cming	22
cmk	1
cmme	1
cmmmmm	1
cmon	14
cms	52
cmt	1
cmt36	1
cmwith	1
cmx2	1
cmx3	1
cn	4
co	1
co-op	1
co1	2
co3	1
co[4]	1
cock's	1
cockblock	1
cocoa	21
cocoa2	1
cocoa4	1
cocoas	3
coffee	3
cohice	1
coi	1
coincidence	1
coinsidering	1
cold	2
collaborating	1
collapses	1
collier	1
color	478
color)	12
color-bluffing	1
color-hinted	1
color-promised	1
color1	2
color:	1
color?)	1
coloras	1
colorblind	2
colored	5
colorless	2
colors	16
colour	46
colour)	1
colours	1
colton	8
colton's	1
com'on	1
combination	7
combinations	1
combo	8
come	71
comes	25
comfortable	6
comin	2
coming	46
comitting	1
comm	1
command	5
comments	1
commit	4
commits	1
committed	4
committing	2
communicate	6
communicates	2
communicating	1
communication	5
comp	8
compared	7
compatible	1
compelling	3
compelling?>	1
compensate	1
competing	1
competition	9
competitions	1
compilation	1
complaints	1
complciated	1
complete	4
completely	27
complex	1
complicate	2
complicated	7
complicates	1
component	3
composition	3
compromise	3
computed	1
computing	1
con	2
conceivable	2
conceivably	2
conceive	1
concept	2
concern	3
concern)	1
concerned	5
conclude	5
conclusive	1
conditional	1
conditions	1
confidence	9
confident	28
confidently	2
confirm	4
confirmation	3
confirmed	47
confirming	2
confirms	5
confized	1
conflict	2
conflicted	1
conflicting	5
conflicts	1
confuse	11
confused	181
confuses	5
confusing	55
confusing)	1
confusing:	1
confusion	37
confuzed	1
confuzzled	6
congrats	2
congratulate	1
congraz	1
conisdered	1
connected	6
connecting	4
connects	3
consecutive	2
consecutively	1
consequence	1
conservative	3
conservatively	2
consider	52
considerate	1
consideration	2
considered	39
considering	31
considers	1
consistency	1
consistent	4
consistently	1
constant	1
constitute	2
consulting	1
cont	10
contex	2
context	362
context)	17
context;	3
contextual	15
contextually	18
continuation	13
continue	9
continues	4
continuous	3
continuously	1
contractual	1
contradicted	1
contradicts	1
contrast	1
conv	2
convenience	1
convenient	8
convention	52
convention:	3
conventional	3
conventionally	23
conventions	17
conversation*	1
convert	1
convey	1
convince	5
convinced	34
convinces	2
convincing	1
coo	1
cool	72
cooler	2
coolest	1
coolio	1
cooool	1
coooould	3
coop	2
copies	9
cops	1
copy	64
corner	2
corral	1
correc	1
correct	62
correct)	1
correct/	1
corrected	3
correction	1
correctly	25
corrects	1
corresponding	1
corresponds	2
coruse[f]	1
cory	7
corys	1
cos	2
cost	19
costed	3
costing	1
costly	4
costs	11
could	1589
could'nt	2
could've	71
could've¹	1
coulda	29
couldn't	55
couldnt	5
couldve	3
coule	1
count	43
counted	1
counter	2
counter-prio?	1
counting	6
counts	16
couple	3
courage	3
course	46
course)	2
covered	2
covers	1
coward	4
cowardly	1
coz	12
cp	1
cr/cccm	1
cr[cm]	30
cr[cm]?	1
craaaaap	1
craaappp	1
cracked	1
crap	222
crappy	1
crash	1
craziness	2
crazy	32
crazy)	1
crcm	1
cream	1
create	1
created	1
creative	2
creativity	1
creeping	2
crew	3
cri	1
cricri	1
criees	1
cries	1
crime	1
criminal	2
cristophe	1
crit	156
crit-4	1
crit/playable	1
crit:	2
criteria	1
critical	190
critical)	2
critical--->	1
critical/playable	1
critical:	3
critical;	2
criticals	11
crits	9
crits:	4
cross	7
cross-eyed)	1
crossed	4
crossing	3
crossproduct	3
crowd	2
crtit	1
cruel	3
crushes	1
crux	2
cry	22
crying	4
cryptic	1
crystal	1
cryyyy	1
cryyyyyyyy	1
csave	7
csave/r3/m3	1
ct	6
ct1	10
ct14	2
ct17	1
ct2	1
ct3	4
ct4	2
ct5	1
ct6	5
ct7	1
ctcm	1
ctd	1
ctrl	2
ctx	33
ctx>	1
cucked	3
cue	1
culpa	1
cupidité	1
cure	2
curing	1
curious	41
curiousity	1
current	3
currently	30
currently)	1
cursed	1
cusp	1
cut	5
cute	10
cute)	1
cuz	10
cw	1
cycle	5
cycled	1
cyka	1
d	62
d':	6
d':)	1
d'afooque?	1
d's	1
d/i	1
d1	21
d1/i1	1
d1/s3/n4	1
d134	1
d1c	8
d1c)	1
d1c:	31
d1r	8
d1r:	26
d2	56
d2/y4	1
d23	2
d234	3
d2c	9
d2c:	37
d2r	21
d2r:	47
d3	67
d3----	1
d3/4?	1
d34	4
d35	1
d3]	1
d3r	1
d4	51
d4r	2
d5	20
d5/i3	1
d5r	1
d:	345
d;	1
d_k	2
da	3
daddy	2
dafuk	2
dafuq	16
damian	2
damint	1
dammit	2
dammmamamamamaamamnit	1
damn	225
damned	1
damnit	49
dang	95
danger	22
dangerous	73
dangerous*	1
dangerous:	3
dangerously	3
dangit	1
dani	126
dani's	8
dani:	1
daniman	3
dare	11
dark	33
darkness	1
darkpink4	2
darn	50
darn)	1
darth	5
daryl	10
daryl's	1
dash	1
dat	2
data	2
daube	1
dawn	23
dawn)	1
day	17
days	9
dayum	2
dayummm	1
db	117
db'd	1
db's	1
db)	2
db4	1
dble	1
dc	2
dc'd...	1
dcm	1
dd	45
dda	739
dda'd	1
dda)	5
dda+pp	1
dda-->	42
dda->	1
dda-d	1
dda-filling	1
dda....b5?	1
dda/7clue	1
dda/stall	1
dda:	2
dda>	5
dda?)	1
dda?>	2
ddas	4
dddddddddd	1
ddin't	1
ddream	1
de	3
dead	37
deal	10
deal:	1
deals	2
dealt	3
dear	27
dear....the	1
dear...nvm	1
death	11
debatable	1
debatably	1
debated	1
debating	6
decent	6
decide	22
decided	22
decides	6
deciding	8
decipher	1
decision	21
decisions	1
deck	33
deck!)	1
decked	17
decking	1
deckplay	3
decks	1
declared	2
decline	11
decline-prio'd	1
declined	259
declines	2
declining	6
decode	1
ded	12
deduce	7
deduction	11
deductions	1
dedupe	3
deduping	1
dee	2
deece	1
deemed	2
deep	13
deeper	1
def	128
default	9
default)	1
defective	1
defer	57
defered	3
deferrable	1
deferral	20
deferral's	1
deferrals	2
deferred	38
deferring	14
defers	7
define	1
defined	4
defines	1
definetely	1
definite	5
definitely	196
definitelyt	1
definitive	1
definitively	2
defo	1
degen	1
degree	1
degrees	5
deja	2
dejavu	1
delay	42
delayed	94
delayed)	1
delaying	12
delayinging	1
delays	6
delete	6
deleted	6
deleting	1
deletions	1
deliberate	2
deliberately	1
deliver	1
demanded	1
demands	1
demonstates	1
demonstation	2
demonstrate	13
demonstrated	30
demonstrates	3
demonstrating	5
demonstration	2
dench	5
denchu	2
denied	19
denise	1
dennis	1
dennis's	1
deny	1
deonstrated	1
deosn't	1
depend	1
depended	1
depending	28
depends	19
dere	1
derek	74
derek'd	1
derek's	9
dereks	2
derk	6
derk's	1
derp	6
deserve	3
deserves	2
desirable	2
desired	2
despair	1
desparate	5
desparately	1
desparation	6
desperatanio	1
desperate	12
desperation	16
despite	13
destiny	1
destroy	6
destroyed	3
destroying	3
desycn	1
desync	37
desync'd	1
desync'ed	1
desync:	1
desync;	1
desynced	29
desynched	1
desynched^^;;	1
desyncing	2
desyncs	1
detail	1
detect	1
detected	1
determination	3
determine	6
determined	1
determines	1
devastated	1
devolved	1
df	2
dg	2
dgaf	1
dhb	7
di	83
di)	1
di/utf	1
di3	1
di4	1
di5	2
diael	2
dial	2
diary	3
dice	1
dicey	4
dick	7
dicked	1
dicking	1
dicknipples	1
dickstick	1
dickus	1
dicscarding	1
dictate	2
did	1238
didn't	915
didn't?	2
didn;t	2
didnt	30
didn’t	1
die	122
die)	1
die/	1
die?)	1
died	12
dieing	1
dies	23
diff	24
differed	1
difference	7
different	29
differently	2
difficult	9
difficulty	2
dig	11
diggin	1
digging	24
diginv	1
dignal	1
dignition	2
digs	4
dilemma	2
diminished	1
dind't	1
ding	1
dio	1
dire	2
direct	24
directed	1
direction	5
directly	72
directly)	2
directlywith	1
dirty	8
dis	9
disabled	4
disacrd	2
disagree	6
disagreed	1
disagreement	4
disagrees	1
disallowed	35
disallowing	1
disambig	1
disappear	1
disappointed	3
disappointing	1
disapprove	3
disapproves	1
disard	1
disaster	6
disbelief	1
disc	8
disc0	1
discaaaard	2
discading	2
discard	2526
discard)	14
discard-->	5
discard...i'll	1
discard/misplay	2
discard/play	1
discard/scream?	1
discard:	2
discard;	4
discard>	1
discard^^;;;	1
discardable	4
discarded	364
discarded)	3
discarding	250
discarding's	1
discarding/	1
discardme	1
discardo	1
discards	134
discards(?)	1
discards)	5
discards^^;;;	1
discarge	1
discern	1
discharge	120
discharge/eject	1
discharged	11
dischargeme	1
discharges	6
discharging	3
discharging)	1
discipline	2
disconnected	1
discourages	1
discrad	1
discrards	1
discrd	1
discrding	1
discuss	56
discuss]	1
discussed	7
discussing	1
discussion	16
discussion:	13
discussions	2
disdischarge	1
disease	2
diseased	2
disect	1
disgusting	4
dishwasher	1
disinterest	1
dislike	8
dislikes	1
dismay	1
disregard	2
disregarded	2
dissalowed	1
disscard	1
dissscaaaaaaard	1
dissuade	1
distance	2
distgusting	1
distinct	1
distinguish	3
distinguishable	1
distinguishing	1
distr	1
distracted	28
distrib	1
distribute	2
distributing	1
distribution	11
distrusts	1
disturbing	1
disuss	1
ditching	1
ditry	1
div	11
diverging	1
dlpc	1
dm	2
dm's	1
dmanit	1
dmoney	43
dmoney's	2
dmoney's?	1
do	1424
do)	1
do-over!	1
dob	1
dobe	1
dobi	132
dobi'd	1
dobi's	9
dobi)	1
doc	12
doc's	1
doctor	1
doctorabi	6
document	1
doe	2
doen't	1
doens't	1
doenst	1
does	1016
does'nt	15
does/doesnt	1
doesn'	1
doesn't	963
doesn't)	1
doesn't...	1
doesn't?	1
doesn1t	1
doesnt	24
doesshe	1
dog	5
doge	7
doggy	1
dogs	1
doign	1
doin	2
doin'	1
doing	181
dokey	2
don	2
don'	1
don't	1696
don't.	1
don't..	1
don't...	1
don't;	1
don;t	5
"don\""t"	1
done	226
doni	1
donno	2
dont	132
dont)	1
donut	1
doomed	2
doomsday	1
doooo	1
doooon't	1
dooooo	2
dooooont	1
dooooooo	1
doooooooo	1
doooooooomed	1
dooooooooo	1
dooooooooooo	1
doooooooooooo	1
dooooooooooooo	1
dooooooooooooooooo	1
doop	1
door	1
dosen't	2
doube	1
doubl-e	1
double	681
double-bluff	2
double-bluff?	2
double-cms	1
double-fix	1
double-half	1
double-half-bluff	1
double-oopb	1
double-play	1
double-positional?	1
double-self-finesse	1
double-stacked	1
double/triple	1
doublebluff	2
doubles	3
doubly	4
doubt	47
doubtful	16
doubtfully	1
doubting	3
doup	1
down	101
down'	1
down)	1
downgrade	1
downhill	1
downside	1
dows	1
doxxed	1
dozen	1
dp	6
dp5	1
dpce	7
dpe	49
dpe'd	1
dpe/tccm/m2?	1
dpmutd	1
dpulled	2
dr	2
dr[cm[	1
dr[cm]	208
dr[cm]?	4
dr[cm]??	1
dr]cm]	1
dr_kakashi	1
dragged	1
drain	1
drat	1
draw	241
draw/have	1
drawing	33
drawn	31
drawncm	1
drawring	1
draws	32
drcm	39
drcm'd	1
drdb	1
dreaded	1
dream	4
dreamed	1
dreaming	1
dreams	2
dremos	1
drew	32
drink	1
drjones	1
drk	1
drodge	1
drone	1
drop	29
drop[cm]	32
drop[cm]?	3
dropped	4
drops	2
drunk	5
dry	4
dscb	1
dsicard	1
dt	1
dtb	1
dtpc	1
du[p]e	2
dual	12
dubble	1
dubious	2
dubiously	1
duck	32
duck's	1
duckess	1
duckington	6
duckmammal	2
ducky	1
dude	46
due	45
dug	3
duh	17
duke	83
duke's	5
duke's?	1
duking	1
dum	8
dumb	178
dumb...)	1
dumbass	1
dumber	1
dumbest	1
dumdum	1
dummy	9
dummying	1
dump	8
dumped	1
dumpster	2
dumptruck	6
dumptrucked	1
dumptrucking	1
dun	1
dunno	65
dup	77
dupe	402
dupe!)	1
dupe)	6
dupe>	3
dupe]	1
duped	122
duper	4
duperino	1
dupes	56
dupes/trash	1
dupin	1
duping	118
duping)	1
duping..)	1
duplicaiton	1
duplicate	35
duplicate/lower	1
duplicate1	1
duplicated	15
duplicates	2
duplicating	17
duplication	9
duplication)	1
dupped	63
dupping	7
dupping)	1
dupps	2
dups	8
dups:	1
dura	3
durandal)	1
during	3
durn	2
duty	1
dw	1
dying	9
dynamic	1
e	2546
e--	3
e---	2
e---------	1
e.fin	1
e.g	1
e.g.	6
e1c	10
e1c/e1r)	1
e1c:	31
e1r	7
e1r:	33
e2c	12
e2c:	33
e2r	6
e2r/e3r	1
e2r:	43
e3	1
e3b	2
e3c	3
e3c:	6
e3g	2
e3r	4
e3r:	6
e4	1
e4c:	1
e4r	1
e4r:	5
e5cm	1
e5r	1
e>	7
e>>	1
e>>>	1
ea	1
each	4
eagerly	1
eah	1
earlier	100
earlier)	3
earlier...but	1
earlier:	1
early	284
early-game	1
earlygame	1
earth	19
ease	1
easier	8
easiest	3
easily	22
easy	36
eat	9
eating	4
eb2	5
eb3	3
eb5	2
ebin	7
ebin's	2
ec	2
eccm	2
echo	124
echo'd	5
echo'd?	4
echo[cm]	5
echoes	1
echos	2
ecks	2
ed	9
edge	6
edges	1
educate	2
educated	1
educational	1
ee	1
eeeehhhhh	1
eeehhhh	1
eeehhhhhh	1
eeerrrrr	1
eek	1
eerrrr	1
eevee	1
ef	11
efaust	1
efaust's	1
efcm	1
efece;	1
eff	5
effect	2
effectively	2
effed	1
efficiency	40
efficient	13
efficiently	3
effing	1
effort	1
efforts	1
eg2	4
eg2>	1
eg3	3
eg5	2
eg:	1
ega	1
eh	208
eh...don't	1
eh/	2
eh?@t37	1
ehh	25
ehhh	9
ehhh....could	1
ehhh...i	1
ehhhh	4
ehhhhh	1
ehhhhhhhh	1
ehm	10
ehmm	1
ei1	4
ei4	2
ei5	2
eight	1
eimportnt	1
either	301
either...why	1
either;	1
ej	1
ejecitons	1
eject	131
eject?)	1
ejectable	1
ejected	25
ejecting	5
ejection	223
ejection)	3
ejection_	1
ejections	5
ejectme	3
ejects	5
ejwu	27
ejwu's	2
ek5	1
eke	1
el	2
el's	1
elaborate	2
elect	1
elevated	5
eli	13
elic	4
elic's	1
eliclax	5
elilm	1
elim	1622
elim&dda-->	1
elim's	1
elim)	3
elim--	1
elim---	1
elim----	1
elim----?	1
elim--->	1
elim--->g2	2
elim---?	1
elim-->	275
elim-->?	1
elim-->??	1
elim--?	1
elim->	2
elim/gd	1
elim=>	7
elim>	11
elim>?	1
elim?;	1
elim?>	2
elim??-->	1
eliminated	1
eliminating	1
elimination	82
elimination)	1
eliminiation	1
elims	3
eljavi	2
eljavi's	1
eljobe	3
elm	1
else	246
else's	1
else)	1
elsecould	1
elsewhere	3
elusive	1
em	52
em2	3
em5	2
eme	1
emergancy	2
emergency	10
emily	16
emily's	2
emm	12
emmm	7
emmmm	3
emmmmm	1
emmmmmm	2
emmmmmmmm	1
emoji	1
emote)	1
emotions	1
empathy	26
emphatic	1
empty	3
en	1319
en's	1
en)	3
en--->	1
en2	2
en5	1
en;	1
en>	1
en?-->	1
enable	3
encodable	1
encoded	1
encourage	1
encouraged	2
encouraging	1
end	39
endangers	1
ended	4
endgame	23
endgames	1
ending	6
endless	1
endlessly	1
ends	9
enfin	1
engineering	1
enhance	1
enjoy	3
enlightning	1
enough	231
enough)	1
enoughwill	1
ens	94
ens>>>	2
ensues	1
ensure	4
entail	1
enter	2
entertain	30
entertained	3
entertaining	12
entertains	4
enticing	1
entierly	1
entire	11
entirely	34
entirety	1
environment	2
envy	1
enxet	1
eo1	2
ep3	2
epc	14
epc[cm]	13
epc[cm]?	4
epccm	4
epic	2
episode	1
eq	1
equal	4
equally	10
equivalent	2
er	7
er3	2
er4	4
er5	1
erase	3
erased	8
erd	3
eric	3
erm	14
err	1
error	15
errr	4
errrr	1
errrrrmmmm	1
es	1
es[cm]	22
es[cm]?	1
esat	1
escm	5
esdc	2
esdcm	4
esp	13
esp)	1
especially	18
espen	1
essay	1
establish	1
et	2
etc	3
eternity	4
ethe	1
ether	1
eu	2
eu3	2
eu4	3
ev	1
eval	1
evan	1
evar	1
even	374
events	3
eventual	3
eventually	38
eventually)	1
ever	151
every	25
every1	1
everybody	6
everybody:	1
everyone	70
everyone's	5
everyoone	1
everything	57
everything:	1
everywhere	9
evidence	14
evidently	1
evil	2
evtl	1
ew	1
eww	2
ex	4
ex.2	1
exacly	1
exact	13
exactly	740
exactly)	1
exactly?)	3
examine	1
example	9
exceedingly	1
excellence	1
excellent	24
except	76
except...not	1
exception	24
exceptions	2
excessively	1
excited	5
exciting	11
exciting:	1
excluded	3
exclusion	1
exctly	1
excuse	10
excused	2
excuses	1
executor	2
exemption	2
exepected	1
exhilerating	1
exist	52
exist;	1
existed	6
existence	2
existing	7
exists	59
expect	79
expect:	1
expectation	3
expected	128
expecting	70
expects	9
expend	1
experience	1
experienced	1
experiment	4
experimenting	2
expert	1
explain	28
explaining	1
explains	10
explanation	15
explect	1
explicit	1
explicitely	1
explicitly	10
explicitly?)	1
explode	1
explosive	10
exre)	1
extend	1
extra	33
extraconventional	2
extreeemely	1
extreme	5
extremely	27
extremly	1
ey2	2
ey3	4
ey5	1
eye	1
eyellow	1
eyes	1
ez	34
ezgame	1
ezra	6
f	112207
f'	1
f'd	6
f'd!	2
f'd?	2
f'd??	1
f'ed	1
f'ing	2
f'kd	1
f)	6
f)-->	1
f***	1
f+p	1
f-ish...	1
f-ish?	1
f/	1
f/b	1
f/bluff	1
f/bluff?	1
f/l23	1
f/lhs?	1
f1	53
f10	5
f11	2
f12	5
f14	5
f15	2
f16	1
f17	1
f2	12
f20	4
f23	2
f26	1
f28	2
f2>	1
f3	16
f34	3
f4	19
f5	9
f6	10
f7	4
f8	3
f9	4
f:	8
f:/	1
f;	1
f>	4
f?b2----	1
f?nice	1
f[cm]	1
f\	1
f]	3
f]uckofuckofu	1
fa	6
faaaaaauuuult	1
fabled	1
face	2
facepalm	1
fack	1
fact	30
factual	1
fading	1
faf	1
fafrd	3
fag	1
fail	7
failed	49
failed/deferred	1
failes	1
failfish	5
failing	1
fails	5
failure	2
fair	55
fairly	31
fais	1
fait	2
faith	3
faiv	1
fake	231
fake(?)	1
fake)	1
fakesave	1
fakesavelol	1
fall	1
false	16
familiar	3
fan	15
fancy	19
fantastic	2
fantastical	1
fantom	1
far	23
farewell	5
farr	1
fart	3
farted	1
fascination	1
fast	21
faster	13
fastest	1
fat	1
fate	2
father	3
fathom	2
fault	100
fault-o.	1
fault?)	1
faust	1
fausti	1
fausticle	1
favor	2
favorite	2
favour	1
favourite	1
fb1	1
fb2	2
fc[cm]	1
fcf	1
fck	1
fckin	1
fcm	1
fd	1
fear	12
fearless	2
feeks	2
feel	158
feel-in	1
feeling	39
feels	124
feelsbad	5
feelsbadman	4
feet	1
feich	3
feich's	1
fell	2
fella	1
fellow	1
felt	29
fence	1
fer	4
fetched	1
few	4
fewer	2
